window_id,unlock_id,acceleration_x,acceleration_y,speed_x,speed_y,orientation,velocity,acceleration_mag,TIMESTAMP
179,5,0.125047147274017,-0.402974188327789,-8134.85659272894,2029.48271269909,133.166427612305,8384.19297639373,1.99340081214905,1494838260.836
180,5,0.0990831702947617,-0.0160651803016663,-8134.85411921692,2029.48231164797,135.5380859375,8384.19047936248,1.01397621631622,1494838260.994
181,5,-0.347766846418381,0.127541199326515,-8134.86291112807,2029.48553602345,136.438339233398,8384.19979030649,1.84648668766022,1494838261.153
182,5,-0.433685481548309,-0.079154446721077,-8134.87387511968,2029.4835349219,135.460144042969,8384.2099438542,2.19910955429077,1494838261.312
183,5,-0.500112235546112,-0.827031910419464,-8134.88620239636,2029.4631493955,135.042495727539,8384.21697003918,2.08607268333435,1494838261.469
184,5,-0.185348033905029,-0.0673645958304405,-8134.89100680354,2029.46140323752,135.025573730469,8384.22120890211,1.34258937835693,1494838261.63
185,5,-0.0703816786408424,-0.142493188381195,-8134.8927638116,2029.45784603791,132.205718994141,8384.2220526152,1.84669041633606,1494838261.788
186,5,0.70977771282196,-0.400223553180695,-8134.87481993932,2029.44772799646,127.641464233398,8384.20219321748,1.70774340629578,1494838261.947
187,5,0.327101707458496,0.200194805860519,-8134.86612916266,2029.45304697923,127.681015014648,8384.19504838068,1.81606841087341,1494838262.11
188,5,0.19887538254261,0.317704379558563,-8134.86135118336,2029.46067982413,131.773315429688,8384.19226007664,1.06459486484528,1494838262.265
189,5,-0.5230393409729,0.413428604602814,-8134.87440833621,2029.47100065482,136.14729309082,8384.20742717535,1.98293328285217,1494838262.423
190,5,-1.28735458850861,-0.496443837881088,-8134.90736455082,2029.45829171681,138.844711303711,8384.23632703905,1.80491328239441,1494838262.583
191,5,-0.156648308038712,-0.743386626243591,-8134.9112751188,2029.43973381486,138.075927734375,8384.23562927722,1.59988129138947,1494838262.741
192,5,0.183610364794731,-0.045667577534914,-8134.90584317905,2029.43838278258,136.922698974609,8384.23003184549,1.16296315193176,1494838262.913
193,5,0.413092315196991,0.168202519416809,-8134.89691668713,2029.44201746271,135.254959106445,8384.2222505948,2.33397960662842,1494838263.06
194,5,0.503887057304382,-0.487192958593369,-8134.88417789307,2029.429700713,133.338165283203,8384.20690929506,1.77438068389893,1494838263.219
195,5,-0.226235032081604,0.0777955502271652,-8134.88989733515,2029.43166746032,134.937713623047,8384.21293471583,2.04074144363403,1494838263.378
196,5,-0.265265762805939,0.472146332263947,-8134.89677329013,2029.44390596743,136.686431884766,8384.22256858407,0.889607906341553,1494838263.539
197,5,-0.544217586517334,0.372962653636932,-8134.91070527529,2029.45345382161,137.506530761719,8384.23839737581,1.70931148529053,1494838263.699
198,5,-0.431936681270599,-0.543732166290283,-8134.92148814156,2029.43988009312,136.764205932617,8384.24557400006,1.71748757362366,1494838263.857
199,5,0.0211934708058834,-0.40693062543869,-8134.92093194052,2029.42920061358,135.001724243164,8384.24244933477,1.90730893611908,1494838264.019
200,5,0.285987794399261,0.425470262765884,-8134.91379254191,2029.43982205219,134.44660949707,8384.23809319725,1.84330308437347,1494838264.177
